Lat,Lon,peed_kmh,Gear,RPM,Throttle,Brake,Lap,FuelLevel_l,AirTemp_C
,,89.85340805053711,3,3779.379638671875,0.20576129853725433,0.0037804879248142242,3,23.636199951171875,24.900508880615234
,,88.5895477294922,2,4681.46875,0.1620553433895111,0.0,3,23.635801315307617,24.900548934936523
,,87.7296615600586,2,5066.19970703125,0.40316200256347656,0.0,3,23.635404586791992,24.90058708190918
,,88.1956398010254,2,5016.15966796875,0.743083119392395,0.0,3,23.634666442871094,24.90062713623047
,,89.14101333618164,2,4987.40966796875,0.8102766275405884,0.0,3,23.63376808166504,24.900667190551758
,,90.12203063964844,2,5016.94775390625,0.9446641206741333,0.0,3,23.632829666137695,24.900705337524414
,,91.09585876464844,2,5105.916015625,1.0,0.0,3,23.631860733032227,24.900745391845703
,,92.01218719482422,2,5226.32763671875,1.0,0.0,3,23.630887985229492,24.900785446166992
,,92.95729293823243,2,5269.43994140625,1.0,0.0,3,23.629907608032227,24.90082550048828
,,93.92484512329102,2,5343.8037109375,1.0,0.0,3,23.628921508789062,24.900863647460938
,,94.93122711181641,2,5396.703125,1.0,0.0,3,23.6279296875,24.900903701782227
,,95.95763168334962,2,5359.02197265625,1.0,0.0,3,23.62693977355957,24.900943756103516
,,96.99602508544922,2,5420.37109375,1.0,0.0,3,23.625946044921875,24.900981903076172
,,98.04156646728516,2,5425.4921875,1.0,0.0,3,23.62495231628418,24.90102195739746
,,98.06519393920898,1,6072.41162109375,1.0,0.0,3,23.62394905090332,24.90106201171875
,,97.13544845581055,1,7422.1025390625,1.0,0.0,3,23.622861862182617,24.90110206604004
,,98.53595123291016,1,7188.1328125,1.0,0.0,3,23.621767044067383,24.901140213012695
,,99.55520782470704,1,7262.44482421875,1.0,0.0,3,23.62067413330078,24.901180267333984
,,100.57686767578126,1,7344.0634765625,1.0,0.0,3,23.61958122253418,24.901220321655273
,,101.6198341369629,1,7392.88037109375,1.0,0.0,3,23.61849021911621,24.90125846862793
,,102.58152923583985,1,7415.8662109375,1.0,0.0,3,23.617399215698242,24.90129852294922
,,103.39336395263672,1,7440.26025390625,1.0,0.0,3,23.616310119628906,24.901338577270508
,,103.94994506835938,1,7201.54248046875,1.0,0.0,3,23.61522102355957,24.901378631591797
,,104.61384887695313,2,6122.083984375,1.0,0.0,3,23.613962173461914,24.901424407958984
