Driver,Tomaz Nunes
Vehicle,mx5 mx52016
Venue,charlotte 2018 2019 roval
Session,Practice
Session Date,02/08/2025
Session Time,13:07:56
Sample Rate,360,Hz
Session Duration,4.25,s

AirTemp,AirDensity,LapBestNLapLap,LFwearL,Alt,MemSoftPageFaultSec,LFtempM,LFpressure,RFodometer,AirPressure,Brake,Clutch,BrakeABSactive,TrackTempCrew,BrakeABScutPct,BrakeRaw,ClutchRaw,LFwearR,CarDistAhead,LRTiresAvailable,CarDistBehind,PlayerTrackSurfaceMaterial,ChanAvgLatency,RRTiresAvailable,LRTiresUsed,RearTireSetsAvailable,ChanClockSkew,CpuUsageFG,ChanLatency,LapDist,LapDeltaToSessionBestLap,ChanPartnerQuality,SteeringWheelAngleMax,LRcoldPressure,ChanQuality,SteeringWheelLimiter,LFtempL,LapDeltaToBestLap_OK,CpuUsageBG,LFTiresUsed,IsOnTrack,LRtempR,FastRepairAvailable,P2P_Count,DriverMarker,IsOnTrackCar,Engine0_RPM,dpFuelAddKg,LapBestNLapTime,EngineWarnings,EnterExitReset,FastRepairUsed,FogLevel,LFbrakeLinePress,FrameRate,LFtempCL,SessionFlags,FrontTireSetsAvailable,Gear,LFshockDefl,FrontTireSetsUsed,FuelLevel,LRpressure,RFcoldPressure,FuelLevelPct,RRcoldPressure,LFtempCR,FuelPress,FuelUsePerHour,GpuUsage,HandbrakeRaw,LRtempCM,LFTiresAvailable,LFcoldPressure,RFtempCR,ManualBoost,LFodometer,LFrideHeight,LFshockVel,LFspeed,LFtempCM,LFtempR,RightTireSetsUsed,LFwearM,LRbrakeLinePress,dpLRTireColdPress,RRpressure,LRodometer,LRrideHeight,YawRate,LRshockDefl,LRshockVel,LRspeed,LRtempCL,LRtempCR,TrackWetness,LRtempL,LapDeltaToBestLap,LRtempM,LRwearL,LRwearM,SteeringWheelPctTorque,LRwearR,Lap,TireRR_RumblePitch,LapBestLap,LapBestLapTime,PitOptRepairLeft,LapCompleted,LapCurrentLapTime,LapDeltaToSessionBestLap_OK,LapDeltaToBestLap_DD,LapDeltaToOptimalLap,LapDeltaToOptimalLap_DD,LapDeltaToOptimalLap_OK,LapDeltaToSessionBestLap_DD,WaterLevel,LapDeltaToSessionLastlLap,LapDeltaToSessionLastlLap_DD,Voltage,LapDeltaToSessionLastlLap_OK,LapDeltaToSessionOptimalLap,dpFuelAutoFillActive,PlayerCarPosition,PlayerCarClassPosition,PitSvRFP,LapDeltaToSessionOptimalLap_DD,LapDeltaToSessionOptimalLap_OK,LapDistPct,SteeringWheelPctTorqueSignStops,RRshockVel,LapLasNLapSeq,LapLastLapTime,LapLastNLapTime,Roll,Lat,LatAccel,LeftTireSetsAvailable,RRtempM,LeftTireSetsUsed,SessionTime,PitRepairLeft,Lon,PlayerCarMyIncidentCount,LongAccel,ManifoldPress,ManualNoBoost,dpRRTireColdPress,MemPageFaultSec,OilLevel,OilPress,OilTemp,dcTriggerWindshieldWipers,SessionTimeOfDay,OnPitRoad,ShiftGrindRPM,P2P_Status,SteeringWheelUseLinear,PaceMode,PitSvFlags,PitSvLRP,PitSvFuel,PitSvLFP,RightTireSetsAvailable,PitSvRRP,PitSvTireCompound,Pitch,dpRRTireChange,PitchRate,PitsOpen,PlayerCarTeamIncidentCount,PitstopActive,PlayerCarClass,TireSetsAvailable,PlayerCarDriverIncidentCount,PlayerCarDryTireSetLimit,PlayerCarIdx,PlayerCarPowerAdjust,PlayerCarInPitStall,RFshockDefl,PlayerCarPitSvStatus,PlayerCarTowTime,PlayerCarWeightPenalty,PlayerFastRepairsUsed,SteeringWheelPctTorqueSign,PlayerIncidents,PlayerTireCompound,dpFastRepair,PlayerTrackSurface,RFwearR,Precipitation,PushToPass,PushToTalk,RFTiresAvailable,RFTiresUsed,RFbrakeLinePress,RFpressure,RFrideHeight,RFshockVel,RFspeed,RFtempCL,RFtempCM,RFtempL,RFtempM,RFtempR,RFwearL,RFwearM,RPM,RRTiresUsed,RRbrakeLinePress,RRodometer,RRrideHeight,RRshockDefl,RRspeed,RRtempCL,RRtempCM,WindVel,RRtempCR,RRtempL,RRtempR,RRwearL,dpLRTireChange,RRwearM,RRwearR,RearTireSetsUsed,RelativeHumidity,RollRate,dpFuelFill,SteeringWheelAngle,SessionJokerLapsRemain,SessionLapsRemain,SessionLapsRemainEx,SessionLapsTotal,SessionNum,SessionOnJokerLap,SessionState,SessionTick,SessionTimeRemain,SessionTimeTotal,SessionUniqueID,ShiftIndicatorPct,ShiftPowerPct,Shifter,Skies,SolarAltitude,SolarAzimuth,Speed,SteeringWheelMaxForceNm,SteeringWheelPctDamper,SteeringWheelPctIntensity,SteeringWheelPctSmoothing,SteeringWheelTorque,SteeringWheelTorque_ST,Throttle,ThrottleRaw,TireLF_RumblePitch,TireLR_RumblePitch,TireRF_RumblePitch,TireSetsUsed,TrackTemp,VelocityX,VelocityY,VelocityZ,VertAccel,WaterTemp,WeatherDeclaredWet,WindDir,Yaw,YawNorth,dcPitSpeedLimiterToggle,dcStarter,dcToggleWindshieldWipers,dpFuelAutoFillEnabled,dpLFTireChange,dpLFTireColdPress,dpRFTireChange,dpRFTireColdPress,dpWindshieldTearoff
30.832,1.14425,0,99.3127,206.348,0,36.8269,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.182507,1,1,1,-0.0111111,35.2636,0.2,242.786,0,100,17.2786,206.843,99.7987,0,36.8267,0,17,1,1,36.8271,0,0,0,1,0.000780876,44.9867,0,28,1,0,0,96.2268,74.8521,42.9419,268763136,1,0,0.112502,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,77.8369,0,45.8949,1,206.843,38.5048,0,0,0.153231,0.292415,0.0346357,43.4166,36.8269,1,99.3006,50.8689,206.843,206.843,0,0.153787,-0.00471263,0.116808,0.387564,0.0235386,43.4596,46.5959,1,36.8268,0,36.8271,99.1916,98.773,0.9554,98.7563,2,0,-1,-1,0,1,234.744,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74663,0.317364,0.421958,0,-1,0,0.0116213,35.3507252589295,-0.0403445,1,36.8275,1,1076.00551893401,0,-80.6852869704116,6,0.0753201,1.0039,0,206.843,0,6.4,0,77,0,44275.3,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0126117,0,-0.000427945,1,6,0,74,1,6,0,0,0,1,0.11272,0,0,0,0,0.9554,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.153481,0.305573,0.00168247,41.2626,38.9742,36.827,36.827,36.827,99.7083,99.9531,300,1,50.8689,0,0.149827,0.121679,0.0247112,44.7811,42.5195,0.933018,38.8502,36.8275,36.8273,99.1525,0,99.3217,99.9278,1,32.7086,0.0285778,0,-2.73312,0,32767,32767,32767,0,0,4,41095,2524.01114773265,3600,1,100,0,0,2,1.16084,2.32569,0.0222194,18.4382,0,50,0,0.176158,0.117022,0,0,0,0,0,1,45,0.0216444,0.000458546,-0.471299,0.602099,77,0,4.8399,-0.000220427,3.42207,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.348,0,36.8267,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.182523,1,1,1,-0.00833333,35.3393,0.2,242.786,0,100,17.2786,206.843,99.8356,0,36.8265,0,17,1,1,36.8269,0,0,0,1,0.00117131,44.9867,0,28,1,0,0,96.2268,74.7959,42.9419,268763136,1,0,0.113237,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,78.2328,0,45.8949,1,206.843,38.5048,0,0,0.151925,0.285469,0.0342517,43.4166,36.8267,1,99.3006,50.8689,206.843,206.843,0,0.152475,-0.00430653,0.117914,0.388768,0.0233477,43.4596,46.5959,1,36.8266,0,36.8269,99.1916,98.773,1.20252,98.7563,2,0,-1,-1,0,1,234.746,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74664,0.399594,0.454746,0,-1,0,0.011696,35.3507252589295,-0.0417528,1,36.8273,1,1076.00829671179,0,-80.6852869704116,6,0.0741462,1.0039,0,206.843,0,6.4,0,77,0,44275.5,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0126195,0,-0.00190007,1,6,0,74,1,6,0,0,0,1,0.113533,0,0,0,0,1.20252,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.152111,0.30498,0.0013092,41.2626,38.9742,36.8268,36.8268,36.8268,99.7083,99.9531,300,1,50.8689,0,0.148438,0.123163,0.0265263,44.7811,42.5195,0.933056,38.8502,36.8273,36.8271,99.1525,0,99.3217,99.9278,1,32.7086,0.0236552,0,-2.73312,0,32767,32767,32767,0,0,4,41095,2524.00836995488,3600,1,100,0,0,2,1.16084,2.32569,0.0240251,18.4382,0,50,0,0.221723,0.0882437,0,0,0,0,0,1,45,0.0233923,-0.00136679,-0.480877,0.634749,77,0,4.83996,-0.000232506,3.42208,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.348,0,36.8265,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.182539,1,1,1,-0.00555556,35.4149,0.2,242.786,0,100,17.2786,206.843,99.8725,0,36.8263,0,17,1,1,36.8267,0,0,0,1,0.00156175,44.9867,0,28,1,0,0,96.2268,74.7396,42.9419,268763136,1,0,0.113971,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,78.6288,0,45.8949,1,206.843,38.5048,0,0,0.150618,0.278524,0.0338677,43.4166,36.8265,1,99.3006,50.8689,206.843,206.843,0,0.151164,-0.00390044,0.119021,0.389973,0.0231567,43.4596,46.5959,1,36.8264,0,36.8267,99.1916,98.773,1.44964,98.7563,2,0,-1,-1,0,1,234.749,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74664,0.481824,0.487535,0,-1,0,0.0117706,35.3507252589295,-0.0431611,1,36.8271,1,1076.01107448957,0,-80.6852869704116,6,0.0729722,1.0039,0,206.843,0,6.4,0,77,0,44275.7,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0126273,0,-0.00337219,1,6,0,74,1,6,0,0,0,1,0.114347,0,0,0,0,1.44964,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.15074,0.304387,0.000935926,41.2626,38.9742,36.8266,36.8266,36.8266,99.7083,99.9531,300,1,50.8689,0,0.147049,0.124646,0.0283413,44.7811,42.5195,0.933094,38.8502,36.8271,36.8269,99.1525,0,99.3217,99.9278,1,32.7086,0.0187326,0,-2.73312,0,32767,32767,32767,0,0,4,41095,2524.0055921771,3600,1,100,0,0,2,1.16084,2.32569,0.0258307,18.4382,0,50,0,0.267288,0.0780603,0,0,0,0,0,1,45,0.0251401,-0.00319212,-0.490454,0.667399,77,0,4.84003,-0.000244585,3.42209,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.348,0,36.8263,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.182555,1,1,1,-0.00277778,35.4906,0.2,242.786,0,100,17.2786,206.843,99.9094,0,36.8261,0,17,1,1,36.8265,0,0,0,1,0.00195219,44.9867,0,28,1,0,0,96.2268,74.6833,42.9419,268763136,1,0,0.114706,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,79.0248,0,45.8949,1,206.843,38.5048,0,0,0.149312,0.271578,0.0334838,43.4166,36.8264,1,99.3006,50.8689,206.843,206.843,0,0.149852,-0.00349434,0.120127,0.391178,0.0229658,43.4596,46.5959,1,36.8262,0,36.8265,99.1916,98.773,1.69677,98.7563,2,0,-1,-1,0,1,234.752,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74664,0.564053,0.520324,0,-1,0,0.0118453,35.3507252589295,-0.0445694,1,36.827,1,1076.01385226735,0,-80.6852869704116,6,0.0717983,1.0039,0,206.843,0,6.4,0,77,0,44275.8,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0126351,0,-0.00484431,1,6,0,74,1,6,0,0,0,1,0.115161,0,0,0,0,1.69677,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.14937,0.303794,0.000562655,41.2626,38.9742,36.8264,36.8264,36.8264,99.7083,99.9531,300,1,50.8689,0,0.14566,0.126129,0.0301564,44.7811,42.5195,0.933131,38.8502,36.827,36.8267,99.1525,0,99.3217,99.9278,1,32.7086,0.01381,0,-2.73312,0,32767,32767,32767,0,0,4,41095,2524.00281439932,3600,1,100,0,0,2,1.16084,2.32569,0.0276364,18.4382,0,50,0,0.312853,0.0850285,0,0,0,0,0,1,45,0.026888,-0.00501745,-0.500032,0.700048,77,0,4.84009,-0.000256664,3.4221,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.348,0,36.8261,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.182572,1,1,1,0,35.5663,0.2,242.786,0,100,17.2786,206.843,99.9462,0,36.8259,0,17,1,1,36.8264,0,0,0,1,0.00234263,44.9867,0,28,1,0,0,96.2268,74.6271,42.9419,268763136,1,0,0.115441,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,79.4208,0,45.8949,1,206.843,38.5048,0,0,0.148006,0.264633,0.0330998,43.4166,36.8262,1,99.3006,50.8689,206.843,206.843,0,0.148541,-0.00308824,0.121234,0.392383,0.0227749,43.4596,46.5959,1,36.826,0,36.8264,99.1916,98.773,1.94389,98.7563,2,0,-1,-1,0,1,234.755,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74664,0.646283,0.553112,0,-1,0,0.0119199,35.3507252589295,-0.0459778,1,36.8268,1,1076.01663004512,0,-80.6852869704116,6,0.0706244,1.0039,0,206.843,0,6.4,0,77,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.012643,0,-0.00631643,1,6,0,74,1,6,0,0,0,1,0.115975,0,0,0,0,1.94389,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.147999,0.303201,0.000189383,41.2626,38.9742,36.8262,36.8262,36.8262,99.7083,99.9531,300,1,50.8689,0,0.144271,0.127612,0.0319715,44.7811,42.5195,0.933169,38.8502,36.8268,36.8265,99.1525,0,99.3217,99.9278,1,32.7086,0.00888735,0,-2.73312,0,32767,32767,32767,0,0,4,41096,2524.00003662154,3600,1,100,0,0,2,1.16084,2.32569,0.0294421,18.4382,0,50,0,0.358418,0.108859,0,0,0,0,0,1,45,0.0286358,-0.00684278,-0.50961,0.732698,77,0,4.84015,-0.000268743,3.42212,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.348,0,36.8259,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.182572,1,1,1,0,35.5663,0.2,242.786,0,100,17.2786,206.843,99.9278,0,36.8257,0,16.9833,1,1,36.8262,0,0,0,1,0.00292902,44.9867,0,28,1,0,0,96.2268,74.6271,42.9419,268763136,1,0,0.116348,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,79.4208,0,45.8949,1,206.843,38.5048,0,0,0.146558,0.285192,0.0351108,43.4166,36.826,1,99.3006,50.8689,206.843,206.843,0,0.147056,-0.00265339,0.122334,0.39679,0.023,43.4596,46.5959,1,36.8258,0,36.8262,99.1916,98.773,1.99397,98.7563,2,0,-1,-1,0,1,234.757,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74664,0.663276,0.515598,0,-1,0,0.0119118,35.3507252589295,-0.0373282,1,36.8266,1,1076.0194078229,0,-80.6852869704116,6,0.0666437,1.0039,0,206.843,0,6.4,0,77,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0126668,0,-0.00706499,1,6,0,74,1,6,0,0,0,1,0.116921,0,0,0,0,1.99397,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.146558,0.314947,0.000213843,41.2626,38.9742,36.826,36.826,36.826,99.7083,99.9531,300,1,50.8689,0,0.142795,0.128777,0.0297576,44.7811,42.5195,0.933207,38.8502,36.8266,36.8264,99.1525,0,99.3217,99.9278,1,32.7085,0.00634234,0,-2.73312,0,32767,32767,32767,0,0,4,41096,2523.99725884377,3600,1,100,0,0,2,1.16084,2.32569,0.0307772,18.4382,0,50,0,0.367652,0.135693,0,0,0,0,0,1,45,0.0298346,-0.00752061,-0.51432,0.760157,77,0,4.84021,-0.000274217,3.42212,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.348,0,36.8258,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.182572,1,1,1,0,35.5663,0.2,242.786,0,100,17.2786,206.843,99.9093,0,36.8255,0,16.9667,1,1,36.826,0,0,0,1,0.00351542,44.9867,0,28,1,0,0,96.2268,74.6271,42.9419,268763136,1,0,0.117256,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,79.4208,0,45.8949,1,206.843,38.5048,0,0,0.145109,0.305751,0.0371219,43.4166,36.8258,1,99.3006,50.8689,206.843,206.843,0,0.145571,-0.00221853,0.123435,0.401197,0.0232251,43.4596,46.5959,1,36.8256,0,36.826,99.1916,98.773,2.04405,98.7563,2,0,-1,-1,0,1,234.76,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74664,0.680269,0.478083,0,-1,0,0.0119037,35.3507252589295,-0.0286787,1,36.8264,1,1076.02218560068,0,-80.6852869704116,6,0.062663,1.0039,0,206.843,0,6.4,0,77,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0126906,0,-0.00781356,1,6,0,74,1,6,0,0,0,1,0.117867,0,0,0,0,2.04405,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.145117,0.326692,0.000238302,41.2626,38.9742,36.8258,36.8258,36.8258,99.7083,99.9531,300,1,50.8689,0,0.141319,0.129942,0.0275438,44.7811,42.5195,0.933245,38.8502,36.8264,36.8262,99.1525,0,99.3217,99.9278,1,32.7085,0.00379734,0,-2.73312,0,32767,32767,32767,0,0,4,41096,2523.99448106599,3600,1,100,0,0,2,1.16084,2.32569,0.0321123,18.4382,0,50,0,0.376886,0.179628,0,0,0,0,0,1,45,0.0310334,-0.00819844,-0.519029,0.787615,77,0,4.84028,-0.000279691,3.42213,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.348,0,36.8256,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.182572,1,1,1,0,35.5663,0.2,242.786,0,100,17.2786,206.843,99.8908,0,36.8253,0,16.95,1,1,36.8258,0,0,0,1,0.00410181,44.9867,0,28,1,0,0,96.2268,74.6271,42.9419,268763136,1,0,0.118163,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,79.4208,0,45.8949,1,206.843,38.5048,0,0,0.143661,0.326309,0.0391329,43.4166,36.8257,1,99.3006,50.8689,206.843,206.843,0,0.144086,-0.00178368,0.124536,0.405603,0.0234501,43.4596,46.5959,1,36.8254,0,36.8258,99.1916,98.773,2.09413,98.7563,2,0,-1,-1,0,1,234.763,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74664,0.697262,0.440569,0,-1,0,0.0118955,35.3507252589295,-0.0200292,1,36.8263,1,1076.02496337846,0,-80.6852869704116,6,0.0586823,1.0039,0,206.843,0,6.4,0,77,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0127144,0,-0.00856213,1,6,0,74,1,6,0,0,0,1,0.118813,0,0,0,0,2.09413,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.143676,0.338438,0.000262762,41.2626,38.9742,36.8257,36.8257,36.8257,99.7083,99.9531,300,1,50.8689,0,0.139842,0.131107,0.02533,44.7811,42.5195,0.933283,38.8502,36.8263,36.826,99.1525,0,99.3217,99.9278,1,32.7085,0.00125234,0,-2.73312,0,32767,32767,32767,0,0,4,41096,2523.99170328821,3600,1,100,0,0,2,1.16084,2.32569,0.0334474,18.4382,0,50,0,0.38612,0.247532,0,0,0,0,0,1,45,0.0322322,-0.00887628,-0.523739,0.815074,77,0,4.84034,-0.000285165,3.42213,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.348,0,36.8254,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.182572,1,1,1,0,35.5663,0.2,242.786,0,100,17.2786,206.843,99.8723,0,36.8251,0,16.9333,1,1,36.8257,0,0,0,1,0.0046882,44.9867,0,28,1,0,0,96.2268,74.6271,42.9419,268763136,1,0,0.119071,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,79.4208,0,45.8949,1,206.843,38.5048,0,0,0.142213,0.346868,0.0411439,43.4166,36.8255,1,99.3006,50.8689,206.843,206.843,0,0.142601,-0.00134882,0.125637,0.41001,0.0236752,43.4596,46.5959,1,36.8252,0,36.8257,99.1916,98.773,2.14421,98.7563,2,0,-1,-1,0,1,234.766,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74664,0.714255,0.403054,0,-1,0,0.0118874,35.3507252589295,-0.0113796,1,36.8261,1,1076.02774115623,0,-80.6852869704116,6,0.0547016,1.0039,0,206.843,0,6.4,0,77,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0127382,0,-0.0093107,1,6,0,74,1,6,0,0,0,1,0.119759,0,0,0,0,2.14421,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.142235,0.350184,0.000287222,41.2626,38.9742,36.8255,36.8255,36.8255,99.7083,99.9531,300,1,50.8689,0,0.138366,0.132272,0.0231161,44.7811,42.5195,0.933321,38.8502,36.8261,36.8258,99.1525,0,99.3217,99.9278,1,32.7085,-0.00129267,0,-2.73312,0,32767,32767,32767,0,0,4,41096,2523.98892551043,3600,1,100,0,0,2,1.16084,2.32569,0.0347825,18.4382,0,50,0,0.395354,0.294971,0,0,0,0,0,1,45,0.033431,-0.00955411,-0.528448,0.842533,77,0,4.8404,-0.000290639,3.42214,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.348,0,36.8252,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.182572,1,1,1,0,35.5663,0.2,242.786,0,100,17.2786,206.843,99.8538,0,36.8249,0,16.9167,1,1,36.8255,0,0,0,1,0.0052746,44.9867,0,28,1,0,0,96.2268,74.6271,42.9419,268763136,1,0,0.119979,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,79.4208,0,45.8949,1,206.843,38.5048,0,0,0.140764,0.367427,0.0431549,43.4166,36.8253,1,99.3006,50.8689,206.843,206.843,0,0.141116,-0.00091397,0.126738,0.414417,0.0239003,43.4596,46.5959,1,36.825,0,36.8255,99.1916,98.773,2.19429,98.7563,2,0,-1,-1,0,1,234.769,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74664,0.731247,0.36554,0,-1,0,0.0118793,35.3507252589295,-0.00273008,1,36.8259,1,1076.03051893401,0,-80.6852869704116,6,0.0507209,1.0039,0,206.843,0,6.4,0,77,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0127621,0,-0.0100593,1,6,0,74,1,6,0,0,0,1,0.120705,0,0,0,0,2.19429,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.140794,0.361929,0.000311682,41.2626,38.9742,36.8253,36.8253,36.8253,99.7083,99.9531,300,1,50.8689,0,0.13689,0.133437,0.0209023,44.7811,42.5195,0.933359,38.8502,36.8259,36.8256,99.1525,0,99.3217,99.9278,1,32.7085,-0.00383767,0,-2.73312,0,32767,32767,32767,0,0,4,41096,2523.98614773265,3600,1,100,0,0,2,1.16084,2.32569,0.0361177,18.4382,0,50,0,0.404588,0.358418,0,0,0,0,0,1,45,0.0346298,-0.0102319,-0.533158,0.869991,77,0,4.84046,-0.000296113,3.42214,0,0,0,0,0,206.843,0,206.843,0
30.832,1.14425,0,99.3127,206.348,0,36.8251,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.182572,1,1,1,0,35.5663,0.2,242.786,0,100,17.2786,206.843,99.8354,0,36.8247,0,16.9,1,1,36.8253,0,0,0,1,0.00586099,44.9867,0,28,1,0,0,96.2268,74.6271,42.9419,268763136,1,0,0.120886,1,23.8143,206.843,206.843,52.9363,206.843,44.0932,4,2.85274,79.4208,0,45.8949,1,206.843,38.5048,0,0,0.139316,0.387986,0.045166,43.4166,36.8252,1,99.3006,50.8689,206.843,206.843,0,0.139631,-0.000479116,0.127839,0.418824,0.0241254,43.4596,46.5959,1,36.8248,0,36.8253,99.1916,98.773,2.24437,98.7563,2,0,-1,-1,0,1,234.771,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74664,0.74824,0.328025,0,-1,0,0.0118711,35.3507252589295,0.00591946,1,36.8257,1,1076.03329671179,0,-80.6852869704116,6,0.0467403,1.0039,0,206.843,0,6.4,0,77,0,44276,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0127859,0,-0.0108078,1,6,0,74,1,6,0,0,0,1,0.121652,0,0,0,0,2.24437,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.139353,0.373675,0.000336142,41.2626,38.9742,36.8251,36.8251,36.8251,99.7083,99.9531,300,1,50.8689,0,0.135414,0.134602,0.0186885,44.7811,42.5195,0.933397,38.8502,36.8257,36.8254,99.1525,0,99.3217,99.9278,1,32.7085,-0.00638267,0,-2.73312,0,32767,32767,32767,0,0,4,41097,2523.98336995488,3600,1,100,0,0,2,1.16084,2.32569,0.0374528,18.4382,0,50,0,0.413821,0.396428,0,0,0,0,0,1,45,0.0358286,-0.0109098,-0.537868,0.89745,77,0,4.84053,-0.000301587,3.42215,0,0,0,0,0,206.843,0,206.843,0
